id,model_state,date_created,date_modified,date_deleted,name,address,locality,lat,lng,active
126,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. RIVADAVIA 4076,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.612553,-58.42318,1
127,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. SAENZ 840,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6500468,-58.4160367,1
128,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"LIMA 1315,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6091057,-58.3825211,1
129,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. BEIRO 4580,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6081265,-58.5149958,1
130,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. DE MAYO 959,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6087085,-58.3799844,1
131,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. SCALABRINI ORTIZ 1901,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5892978,-58.4220396,1
132,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. RIVADAVIA 6182,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6257399,-58.4535802,1
133,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. FEDERICO LACROZE 3978,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5850801,-58.4536112,1
134,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"O HIGGINS 1955,BUENOS AIRES,LANUS",GBA,-34.7087685,-58.3881142,1
135,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. SANTA FE 2340,BUENOS AIRES,MARTINEZ",GBA,-34.595233,-58.400325,1
136,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV CENTENARIO 648,BUENOS AIRES,SAN ISIDRO",GBA,-34.4693258,-58.5176576,1
137,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. CABILDO 436,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5720269,-58.4413889,1
138,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV. MAIPU 1468,BUENOS AIRES,VICENTE LOPEZ",GBA,-34.524381,-58.48382,1
139,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"POSADAS 1245 LOC 050,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-27.3621374,-55.9008746,1
140,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CEBRA,"AV CORRIENTES 3247 L 2021,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6038802,-58.4109897,1
141,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"AV. CABILDO 1598,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5664249,-58.4524071,1
142,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"AV. CABILDO 1972,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5635258,-58.4560196,1
143,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"SANTA FE 2239,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5951549,-58.3990062,1
144,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"AV. CABILDO 2433,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5587809,-58.4592546,1
145,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"SANTA FE 2646,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5939206,-58.4045238,1
146,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"FCO LACROZE 2434,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5706566,-58.4451058,1
147,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"AV. MAIPU 2235,BUENOS AIRES,OLIVOS",GBA,-34.5155101,-58.4878683,1
148,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"JOSE MARIA MORENO 55,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6189385,-58.4362364,1
149,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,APIO VERDE,"9 DE JULIO 339,BUENOS AIRES,SAN ISIDRO",GBA,-34.4695793,-58.5111111,1
150,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"STEPHENSON 2820,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6036844,-58.3815591,1
151,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"AV. CABILDO 1537,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5664847,-58.4512852,1
152,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"AV.SANTA FE 2464,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.594732,-58.401964,1
153,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"AV. CORDOBA 4739,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5930516,-58.4314479,1
154,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"AV. SANTA FE 1561,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5955044,-58.3893542,1
155,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"STEPHENSON 2820,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6036844,-58.3815591,1
156,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TIO MARIO,"VICENTE LOPEZ 1681,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.591767,-58.3895852,1
157,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AV. SAN MARTIN 1555,BUENOS AIRES,SAN MARTIN",GBA,-34.606141,-58.451468,1
158,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"CALLE SAN MARTIN 1940,BUENOS AIRES,SAN MARTIN",GBA,-34.5757521,-58.5370965,1
159,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"CABILDO 2247,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5604395,-58.4575577,1
160,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"FLORENCIO AMEGHINO 17,BUENOS AIRES,MONTE GRANDE",GBA,-34.81723,-58.467238,1
161,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"RAMON FALCON 7145,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6267105,-58.4532989,1
162,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"BEIRO 5236/40,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6040168,-58.5084954,1
163,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AV. RIVADAVIA 7147/49,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.624312,-58.4506537,1
164,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"HIPOLITO YRIGOYEN 8942,BUENOS AIRES,LOMAS DE ZAMORA",GBA,-34.7611823,-58.4302476,1
165,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AV CABILDO 2231,BUENOS AIRES,MARTINEZ",GBA,-34.5606786,-58.4576373,1
166,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"JUAN MANUEL DE ROSAS 3910 L101,BUENOS AIRES,SAN JUSTO",GBA,-34.6850358,-58.5570604,1
167,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AV. PTE. PERON 1260,BUENOS AIRES,SAN MIGUEL",GBA,-34.6036844,-58.3815591,1
168,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AV. RIVADAVIA 18136,BUENOS AIRES,MORON",GBA,-34.6492634,-58.6190032,1
169,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CARROUSELL,"AYACUCHO,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5980158,-58.3959847,1
170,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"DONATO ALVAREZ 1650,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6030312,-58.4642236,1
171,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"PANAMERICANA RAMAL PILAR KM44,BUENOS AIRES,DEL VISO",GBA,-34.4504931,-58.7419056,1
172,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"PASEO CHAMPAGNAT,BUENOS AIRES,PILAR",GBA,-34.4498162,-58.9165601,1
173,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"AV DE LOS LAGOS 7010,BUENOS AIRES,NORDELTA",GBA,-34.3999357,-58.6547626,1
174,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"AV. 9 DE JULIO 1452,BUENOS AIRES,LANUS",GBA,-34.7099445,-58.3869665,1
175,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"AV. ARTURO ILLIA 3770,BUENOS AIRES,SAN MIGUEL",GBA,-34.5331268,-58.70158,1
176,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"PEAT RIVADAVIA 123,BUENOS AIRES,QUILMES",GBA,-34.7206336,-58.2546051,1
177,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"CORRIENTES 5366,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5983781,-58.4407245,1
178,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"VARELA 4866,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6110158,-58.5175158,1
179,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"RIVADAVIA 5152,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.619274,-58.438243,1
180,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"IRIGOYEN 2647,BUENOS AIRES,SAN ISIDRO",GBA,-34.470829,-58.5286102,1
181,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"AV. DONATO ALVAREZ 1660,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6080059,-58.4625299,1
182,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,CITY KIDS,"AV. SANTA FE 1153,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5954325,-58.3835896,1
183,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TA TE TI,"MUÑECAS 168,TUCUMAN,SAN MIGUEL DE TUCUMAN",INT,-26.8284071,-65.205819,1
184,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TA TE TI,"PEATONAL FLORIDA 177,SALTA,SALTA",INT,-24.7919703,-65.4125026,1
185,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TA TE TI,"PEATONAL TUCUMAN 239,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO",INT,-27.7842564,-64.2617347,1
186,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,TA TE TI,"24 DE SEPTIMEBRE 115,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO",INT,-27.7886871,-64.2598713,1
187,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"HIPOLITO YRIGOYEN 385,BUENOS AIRES,GENERAL PACHECO",GBA,-34.4529709,-58.6429866,1
188,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"AV CORRIENTES 2470 P 2 OF 34,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6048671,-58.4016779,1
189,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"BOULOGNE SUR MER 42,BUENOS AIRES,GENERAL PACHECO",GBA,-34.4529709,-58.6429866,1
190,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"Av. Constitución 982/984,BUENOS AIRES,SAN FERNANDO",GBA,-34.4430618,-58.5579643,1
191,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"AV. CONSTITUCION 256,BUENOS AIRES,SAN FERNANDO",GBA,-34.4430618,-58.5579643,1
192,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"TOMKINSON 2916,BUENOS AIRES,SAN ISIDRO",GBA,-34.470829,-58.5286102,1
193,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PUMBA LA LUMBA,"MITRE 398 ESQ. ITALIA,BUENOS AIRES,TIGRE",GBA,-34.425087,-58.5796585,1
194,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PLANETA BB,"CORRIENTES 2340,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.604748,-58.3999929,1
195,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PLANETA BB,"SANTA FE 2553,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5939578,-58.4029915,1
196,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,PLANETA BB,"CABILDO 2555,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.5575537,-58.4600583,1
197,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,MAR PLAST S.R.L.,"AZCUENAGA 334,CAPITAL FEDERAL,CAPITAL FEDERAL",CABA,-34.6056961,-58.4008592,1
198,1,2023-11-13 16:23:08,2023-11-13 16:23:08,2023-11-13 16:23:08,MAR PLAST S.R.L.,"AV OHIGGINS 3151,CORDOBA,BARRIO OÑA",INT,-31.4495658,-64.1680051,1
